TaxpayerId,FullName,INN,TotalIncome,TotalTransactions,TotalTax
378,Боброва Жанна Антипович,100000000377,698551.5,318.95798,33262.656
379,Антонов Геннадий Харитоновна,100000000378,451328.53,236.70114,24043.342
380,Алексеева Лазарь Архипович,100000000379,595381.56,272.55786,28808.049
381,Чернов Викторин Анатольевна,100000000380,383249.38,202.0569,20080.914
382,Жданова Панкратий Вячеславовна,100000000381,844553.3,386.7969,41141.266
383,Рябова Ян Давидович,100000000382,377451.47,181.505,16471.076
384,Игнатьева Станимир Тарасович,100000000383,359697.3,164.95834,17231.447
385,Мясников Пров Ефимович,100000000384,406738.62,192.42336,20978.402
386,Кононова Харитон Федотович,100000000385,824116.75,382.2586,39832.02
387,Костин Филарет Геннадьевна,100000000386,323552.06,171.96869,16276.471
388,Ковалев Юлиан Павловна,100000000387,600657.4,280.94797,28708.387
389,Лазарев София Глебович,100000000388,516090.1,253.98155,25776.49
390,Егорова Еремей Евсеевич,100000000389,441323.75,228.12006,23752.11
391,Коновалова Болеслав Владиленович,100000000390,578242.4,306.93646,32177.545
392,Архипов Дементий Афанасьевна,100000000391,473062.03,239.19705,21528.568
393,Алексеев Глеб Ааронович,100000000392,653941.44,302.98004,32950.598
394,Зыков Радим Львовна,100000000393,390433.28,211.41823,21599.74
395,Соболева Рюрик Ермолаевич,100000000394,341259.7,184.21935,20094.871
396,Голубев Игнатий Ермилович,100000000395,536968.75,276.60995,29270.893
397,Кудряшова Кондрат Михайловна,100000000396,395524.5,209.47063,21895.031
398,Кононова Радован Артёмович,100000000397,517513.62,248.94592,23275.959
399,Афанасьева Игорь Евсеевич,100000000398,322486.84,165.87923,19287.115
400,Моисеева Ярослав Валентиновна,100000000399,844553.3,386.7969,41141.266
401,Коновалова Евстафий Федосьевич,100000000400,352597.97,168.88765,16567.451
402,Данилов Тихон Давидович,100000000401,317467.44,167.80782,15506.626
403,Филиппова Геннадий Евстигнеевич,100000000402,340502.94,188.03938,19513.156
404,Ларионова Вячеслав Артёмович,100000000403,333737.66,167.52193,15888.554
405,Ковалев Григорий Тимофеевна,100000000404,303977.6,148.89738,13718.398
406,Горбачев Чеслав Робертовна,100000000405,565161.8,286.89148,29645.924
407,Муравьева Филарет Ермилович,100000000406,403399.53,202.03358,18610.174
408,Шашков Владилен Фролович,100000000407,403218.6,200.33891,18610.174
409,Власова Лазарь Михайловна,100000000408,1194256.5,521.53467,59070.535
410,Константинов Ким Юлианович,100000000409,587994.94,287.46463,29531.338
411,Орлова Семен Феоктистович,100000000410,699745.6,340.2224,36681.746
412,Сорокин Эммануил Анатольевич,100000000411,403218.6,200.33891,18610.174
413,Брагина Пимен Оскаровна,100000000412,341259.7,184.21935,20094.871
414,Юдин Эрнест Димитриевич,100000000413,606961.4,288.88617,29208.467
415,Зайцев Будимир Давыдович,100000000414,395524.5,209.47063,21895.031
416,Блохина Евдокия Вадимовна,100000000415,595381.56,272.55786,28808.049
417,Лазарева Адриан Рудольфовна,100000000416,381370.56,184.59793,17290.209
418,Фомина Карп Вадимовна,100000000417,418317.72,195.6664,20723.08
419,Федоров София Руслановна,100000000418,318745.4,164.08688,17898.186
420,Шестаков Рюрик Ярославович,100000000419,359697.3,164.95834,17231.447
421,Большакова Пров Елисеевич,100000000420,380893.88,185.93796,16730.15
422,Денисов Фотий Феодосьевич,100000000421,824116.75,382.2586,39832.02
423,Анисимова Селиверст Бенедиктович,100000000422,387198.56,194.218,19750.074
424,Субботин Милен Устинович,100000000423,529324.2,253.51146,24823.793
425,Харитонов Любим Кузьминична,100000000424,486008.2,224.22688,24328.49
426,Никитин Гостомысл Игнатович,100000000425,403218.6,200.33891,18610.174
427,Бирюков Ираида Эдгарович,100000000426,1194256.5,521.53467,59070.535
428,Игнатьев Вероника Трифонович,100000000427,409515.88,218.0642,23113.387
429,Кулагина Синклитикия Аркадьевна,100000000428,699745.6,340.2224,36681.746
430,Богданов Радован Афанасьевич,100000000429,403218.6,200.33891,18610.174
431,Евдокимов Ипполит Захарьевич,100000000430,400597.6,194.61325,19731.027
432,Жуков Фаина Трофимович,100000000431,536968.75,276.60995,29270.893
433,Ситникова Софон Юрьевна,100000000432,964492.75,449.38098,48099.04
434,Смирнов Варвара Аскольдовна,100000000433,441920.56,227.83018,24662.166
435,Стрелков Остромир Антипович,100000000434,351380.47,186.20439,18717.697
436,Мельников Спартак Иосипович,100000000435,313092.22,166.4273,19350.248
437,Федотова Регина Эдуардович,100000000436,429695.94,197.72035,20391.307
438,Егорова Пров Романовна,100000000437,254736.53,136.71648,15288.284
439,Орлов Елизар Евстигнеевич,100000000438,820916.8,381.748,40319.508
440,Ильина Влас Ермилович,100000000439,306019.84,166.26706,17658.78
441,Шашков Ия Чеславович,100000000440,253398.28,132.75745,15351.94
442,Николаев Алексей Дмитриевна,100000000441,565161.8,286.89148,29645.924
443,Журавлева Изяслав Мироновна,100000000442,403399.53,202.03358,18610.174
444,Филиппов Леонтий Афанасьевна,100000000443,441323.75,228.12006,23752.11
445,Новиков Устин Устинович,100000000444,474457.12,259.58325,26807.684
446,Герасимов Зиновий Валентинович,100000000445,473062.03,239.19705,21528.568
447,Стрелков Викторин Ждановна,100000000446,616938.56,311.77704,33016.945
448,Пахомова Герасим Эдуардович,100000000447,341259.7,184.21935,20039.967
449,Белозерова Людмила Ермолаевич,100000000448,400597.6,194.61325,19731.027
450,Волкова Лариса Егорович,100000000449,646308.25,321.74756,33378.06
451,Никонов Святополк Харитонович,100000000450,475022.03,229.56496,21785.719
452,Мартынов Ратибор Афанасьевна,100000000451,559219.3,276.01852,28355.121
453,Калинин Нестор Геннадиевич,100000000452,351380.47,186.20439,18717.697
454,Князева Эммануил Яковлевич,100000000453,345758.5,186.04741,18180.395
455,Михеева Всемил Арсеньевич,100000000454,352597.97,168.88765,16567.451
456,Жданов Фаина Тимофеевна,100000000455,747524.44,354.43518,36438.008
457,Гурьева Павел Измаилович,100000000456,820916.8,381.748,40319.508
458,Рожкова Сильвестр Евстигнеевич,100000000457,364537.66,184.93817,15822.139
459,Харитонова Авдей Еремеевич,100000000458,362443.44,167.10008,17501.365
460,Мухина Лаврентий Валентиновна,100000000459,1089436.2,492.9201,53337.21
461,Королева Василиса Эдгардович,100000000460,403399.53,202.03358,18610.174
462,Симонова Геннадий Филатович,100000000461,400597.6,194.61325,19676.123
463,Комарова Святополк Изотович,100000000462,634758.94,303.78763,30742.42
464,Харитонов Устин Рудольфовна,100000000463,518791.7,247.22247,25926.041
465,Макарова Наркис Филиппович,100000000464,569046.0,292.97012,30120.633
466,Белозерова Любим Геннадиевич,100000000465,341259.7,184.21935,20039.967
467,Гаврилова Изяслав Борисовна,100000000466,484699.88,222.04977,24383.395
